№ наблюдения;CO.Sat.1 [Сопереживать клиентам банка – это естественно];CO.Sat.2 [Мне нравится быстро реагировать на запросы клиентов (касается обратной связи от клиентов в любом виде)];CO.Sat.3 [Мне действительно нравится работать на благо клиентов банка];CO.N.1 [Я стараюсь помогать клиентам достигать их целей при работе с интернет-банком или приложением];CO.N.2 [Я достигаю своих собственных рабочих целей, удовлетворяя потребности клиентов];CO.CO.1 [Наши бизнес-цели определяются в первую очередь удовлетворенностью клиентов];CO.CO.2 [Мы систематически измеряем удовлетворенность клиентов];CO.CO.3 [Мы часто ищем способы улучшить клиентский опыт или снизить стоимость разрабатываемого продукта];CO.CO.4 [Мы уделяем пристальное внимание тому, как клиент оценивает наш продукт];CO.Sen.1 [Мы всегда эффективно и быстро реагируем, когда клиент просит внести изменения в интерфейс или сервис];CO.Sen.2 [Мы всегда стараемся полностью удовлетворить запросы клиентов об изменениях в интерфейсе или сервисе];CO.Sen.3 [Мы всегда готовы удовлетворить запросы клиентов об изменениях в интерфейсе или сервисе];IMC.Com.1 [Поток коммуникации в нашей компании между высшими руководителями, менеджерами и сотрудниками очень эффективен];IMC.Com.2 [В нашей компании коммуникации всегда происходят своевременно];IMC.Com.3 [Все организационные и функциональные подразделения нашей компании вовлечены в процесс коммуникаций];IMC.TeamM.1 [Командные встречи отнимают много времени];IMC.TeamM.2  [Командные встречи очень важны для повышения эффективности компании];IMC.TeamM.3 [Командные встречи предоставляют возможность для сотрудников обсуждать проблемы и давать обратную связь, а также высказывать свое мнение о текущих делах];IMC.TeamM.4 [Мой руководитель обладает достаточными коммуникативными навыками];IMC.TeamM.5 [Мой руководитель каждый день проводит командные встречи];IMC.TeamM.6 [Мой руководитель вовлекает всех сотрудников в командные встречи];IMC.TeamM.7 [Мой руководитель эффективно общается с командой];IMC.TeamM.8 [Мой руководитель дает нам возможность участвовать в принятии решений];IMC.TeamM.9 [Моя команда предлагает идеи для повышения эффективности работы подразделения];IMC.TeamM.10 [Моя команда стремится к проведению командных встреч];IMC.TeamM.11 [Мой руководитель стремится проводить командные встречи];IMC.Msg.1 [Мой руководитель предоставляет мне необходимую информацию о моей работе с помощью текстовых сообщений (через мессенджеры)];IMC.Msg.2 [В случае, если меня не видно на рабочем месте, мой менеджер отправит мне сообщение, чтобы связаться со мной];IMC.Msg.3 [Я предпочитаю общаться текстовыми сообщениями, а не звонить по телефону во время работы];IMC.Msg.4 [Я предпочитаю общаться текстовыми сообщениями, а не звонить по телефону, пока я работаю дома];IMC.Msg.5 [В большинстве случаев я общаюсь со своими коллегами с помощью текстовых сообщений];IMC.PersM.1 [Личные встречи с коллегами позволяют команде быстро принимать важные решения];IMC.PersM.2 [Личные встречи позволяют нам лучше общаться и взаимодействовать друг с другом внутри команды];IMC.PersM.3 [Личные встречи позволяют нам быстро выстраивать взаимоотношения, повышать уровень доверия и укреплять отношения в команде];IMC.PersM.4 [Личное общение с коллегами повышает эффективность работы];IMC.PersM.5 [Личное очное общение повышает креативность сотрудников, таким образом можно провести мозговой штурм и решить множество проблем];IMC.Netw.1 [Я открыто общаюсь с каждым сотрудником из других подразделений в любое время независимо от их грейда или должности];IMC.Netw.2 [Я чувствую себя комфортно в общении со всеми в моей рабочей группе];IMC.Netw.3 [Я могу делиться мнениями, предложениями и идеями с другими командами и подразделениями];IMC.Netw.4 [Мое подразделение разделяет важнейший обмен информацией с другими отделами];IMC.Netw.5 [Другие подразделения делятся важной информацией с моим];IMC.InCom.1 [Мне комфортно участвовать в общих чатах и беседах моего подразделения];IMC.InCom.2 [Я вовлечен в неформальное общение с коллегами через социальные сети и мессенджеры];IMC.InCom.3 [Мне комфортно читать новости и посты, которые выкладываются в аккаунтах моего подразделения];IMC.InCom.4 [Информация, которую я получаю от своей компании через социальные сети и мессенджеры, интересная и полезная];IME.Goal.1 [В нашей компании сотрудники используют навыки, полученные во время корпоративного обучения, в повседневной деятельности];IME.Goal.2 [В нашей компании обучение может повысить эффективность работы сотрудников];IME.Goal.3 [В нашей компании сотрудники используют навыки, полученные на учебных курсах, для улучшения результатов компании];IME.Goal.4 [В нашей компании обучение тесно связано с индивидуальными потребностями каждого сотрудника];IME.Goal.5 [Если сотрудник переводится из одного отдела в другой, новый руководитель будет лично обучать его /ее в течение заранее оговоренного периода];IME.Goal.6 [В нашей компании выделяют достаточные ресурсы на обучение сотрудников];IME.Act.1 [В нашей компании обучение проводится на регулярной основе, чтобы сотрудники могли развивать свои навыки];IME.Act.2  [В нашей компании программы обучения планируются заранее и в соответствии с будущими потребностями сотрудников];IME.Act.3  [В нашей компании обучение адаптировано к индивидуальным потребностям каждого сотрудника];IMS.Uti.1 [Цифровые сервисы, используемые в работе, отвечают моим потребностям];IMS.Uti.2 [Цифровые сервисы и платформы могут сэкономить мое время];IMS.Uti.3 [Цифровые сервисы и платформы могут повысить эффективность моей работы];IMS.Uti.4 [В целом, цифровые сервисы и платформы для меня полезны];IMS.Simp.1 [Пользоваться цифровыми сервисами и платформами очень легко];IMS.Simp.2 [Я думаю, что интерфейс цифровых сервисов и платформ удобен и понятен];IMS.Simp.3 [Мне не нужно иметь дополнительное оборудование, чтобы использовать цифровые сервисы и платформы];IMS.Inn.1 [Когда я слышу о новом продукте для работы (сервисе или платформе), я ищу способы попробовать его]; IMS.Inn.2 [Среди своих коллег обычно я первый, кто тестирует новые продукты для сотрудников];IMS.Inn.3 [Я считаю, что использование цифровых сервисов и платформ – хорошая практика для компании];IMCu.Sat.1  [В нашей компании благополучие всех сотрудников является предметом заботы руководства компании];IMCu.Sat.2 [В нашей компании одной из главных целей является удовлетворение потребностей сотрудников];IMCu.Sat.3 [В нашей компании мы стараемся адаптироваться к личным потребностям каждого сотрудника];IMCu.Sat.4 [В нашей компании считается важным понимать факторы, которые влияют на удовлетворенность сотрудников];IMCu.Sat.5 [В нашей компании существует убеждение, что люди – это самый важный ресурс];IMCu.Cul.1 [Наша компания поощряет перемены и новые инициативы];IMCu.Cul.2 [Наша компания адекватно внедряет инновации];IMCu.Cul.3 [В нашей компании царит семейная атмосфера];IMCu.Cul.4 [Наша компания делает акцент на сплоченности и единстве];IMCu.Cul.5 [Наша компания делает упор на командную работу];IMCu.Cul.6 [Наша компания серьезно относится к формальным процедурам, правилам и политикам];IMCu.Cul.7 [Коммуникация и информационный поток в нашей компании осуществляется “сверху вниз”];IMCu.Cul.8 [Наша компания делает акцент на иерархическом сознании в организации];IMCu.Cul.9 [Наша компания делает упор на чувство соперничества и достижение целей];IMCu.Cul.10 [Наша компания ценит опыт и способность выполнять поставленные задачи];IMCu.Cul.11 [Наша компания оценивает работников по их способностям и производительности];IMCu.Eve.1 [Я принимаю активное участие в различных мероприятиях, которые организует моя компания];IMCu.Eve.2 [Я могу ходить на образовательные мероприятия, конференции и митапы, которые организует моя компания];IMCu.Eve.3 [Участие в мероприятиях, которые организует моя компания, мотивирует меня усерднее работать];IMCu.Eve.4 [Я принимаю участие в корпоративах, конкурсах и других неформальных мероприятих];IMCu.Eve.5 [Участие в мероприятиях, которые организует компания, мотивирует и может сплотить команду];RW.Set.1 Как часто вы работаете удаленно?;RW.Set.2 [В целом, я доволен организацией удаленной работы];RW.Set.3 [Удаленная работа позволяет мне выполнять свою работу лучше, чем я когда-либо мог(ла), когда работал(а) в офисе];RW.Set.4  [С тех пор как я начал(а) работать удаленно, я смог(ла) сбалансировать свою работу и личную жизнь];RW.Set.5 [С тех пор как я начал(а) работать удаленно, моя производительность возросла];RW.Atm.1 [Работая из дома, я легко отвлекаюсь];RW.Atm.2 [Меня беспокоит шум во время работы из дома];RW.Atm.3 [У меня хорошие условия для работы из дома];RW.Atm.4 [У меня есть доступ к профессиональным ИТ-инструментам из дома (профессиональное программное обеспечение, обмен сообщениями, общие файлы, видеоконференции. . .)];RW.Iso.1 [Я чувствую себя обделенным мероприятиями и встречами, которые могли бы улучшить мою карьеру, когда работаю удаленно];RW.Iso.2 [Я чувствую себя вне контекста работы, работая из дома];RW.Iso.3 [Я скучаю по личному контакту с коллегами, когда работаю из дома];RW.Iso.4 [Я чувствую себя изолированным, когда работаю из дома];RW.Iso.5 [Я скучаю по эмоциональной поддержке коллег, когда работаю из дома];RW.Iso.6 [Я скучаю по неформальному общению с другими, когда работаю удаленно];RW.Sup.1 [Моя компания предоставляет мне рекомендации о том, как перейти на удаленную работу и настроить оборудование];RW.Sup.2 [Руководство предоставляет необходимую помощь и ресурсы, чтобы я мог(ла) перейти на удаленную работу];RW.Sup.3 [Компания оказывает мне необходимую поддержку и содействие в организации удаленной работы];FB.1 Я работаю с обратной связью от клиентов ;FB.2 Я работаю со следующими видами обратной связи:    ;FB.3  [Негативная обратная связь от клиентов мотивирует меня];FB.4  [Негативная обратная связь от клиентов дает понимание, что можно улучить в продукте, с которым я работаю];FB.5  [Позитивная обратная связь от клиентов мотивирует меня];FB.6  [Позитивная обратная связь от клиентов дает понимание, что можно улучить в продукте, с которым я работаю];SD.1 Укажите ваш пол;SD.2 Укажите ваш возраст;SD.3 Укажите ваш уровень образования ;SD.4 Укажите профиль вашей деятельности 
51;4;5;3;4;3;4;4;4;4;2;4;4;4;3;3;4;3;4;5;4;4;3;4;2;5;5;4;5;5;4;5;4;4;4;5;4;4;5;5;4;4;2;3;3;3;3;5;5;4;5;4;4;4;4;3;4;4;3;3;4;4;3;1;4;3;3;3;2;4;4;4;3;4;4;5;5;3;3;4;3;1;4;4;2;2;4 раза в неделю;5;4;5;5;1;0;4;5;0;1;2;0;1;2;4;5;5;Нет;;;;;;Мужской;26-35 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
52;4;5;4;4;4;5;4;5;4;3;4;4;4;4;4;1;4;3;5;5;5;4;4;5;5;4;4;4;2;1;2;4;5;5;5;5;4;5;5;4;4;4;5;4;4;4;5;4;4;4;4;5;4;5;3;5;5;4;4;3;3;4;4;5;4;4;4;5;4;5;4;4;3;4;5;3;3;3;5;5;4;5;4;4;5;2 раза в неделю;4;4;4;4;0;1;5;2;3;2;1;2;0;3;4;3;3;Да;Чаты, Звонки, Отзывы;4;5;3;3;Мужской;18-25 лет;Ученая степень;Анализ данных (в т.ч. использование AI)
53;3;3;4;3;2;2;5;4;5;2;1;2;2;2;2;4;4;2;2;3;3;3;3;4;4;3;4;5;2;4;2;3;4;4;4;4;4;4;4;4;4;5;5;4;4;4;4;3;2;1;4;4;2;2;5;4;3;4;4;4;2;2;1;3;4;4;1;3;2;4;5;3;2;3;4;2;2;3;4;3;3;3;4;3;4;Не работаю удаленно;3;3;2;2;4;4;3;4;2;1;5;5;5;4;4;3;2;Да;Чаты, Звонки, Отзывы;3;4;4;3;Женский;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
54;3;3;5;3;3;4;5;4;5;3;3;3;3;4;3;3;4;5;5;5;5;4;3;5;5;4;3;4;3;3;4;4;4;4;4;4;5;5;4;4;4;4;4;5;5;3;4;4;4;4;4;5;4;4;3;4;3;4;5;4;4;4;3;4;4;4;4;4;4;4;4;4;5;5;5;4;3;3;5;5;4;3;3;3;3;Не работаю удаленно;3;3;2;3;3;3;5;5;4;3;4;4;4;4;4;4;4;Да;Встречи во время исследований;4;4;5;5;Женский;26-35 лет;Высшее или степень магистра;Юриспруденция 
55;5;5;5;4;4;5;4;3;4;3;4;4;3;3;4;3;4;4;5;5;5;5;4;5;5;5;5;3;1;1;1;5;5;5;4;5;5;4;4;5;4;3;5;3;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;4;4;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;Не работаю удаленно;5;1;2;1;3;1;5;5;4;2;5;5;5;5;5;5;5;Да;Чаты, Звонки, Отзывы, Встречи во время исследований;5;5;3;3;Мужской;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
56;5;3;5;5;5;3;4;4;4;2;3;4;1;2;1;5;4;5;3;5;2;4;5;4;2;5;3;5;4;4;5;3;3;3;4;4;4;4;3;3;5;4;5;4;3;3;5;4;3;5;4;3;2;4;4;4;4;3;3;4;3;3;2;4;5;4;3;4;5;5;4;3;4;4;3;5;4;4;5;5;4;4;4;3;4;Не работаю удаленно;3;3;3;3;2;3;1;1;3;3;3;4;5;5;3;2;2;Да;Чаты, Звонки, Отзывы;3;3;3;3;Мужской;18-25 лет;Высшее или степень магистра;Владелец продукта / менеджер
57;4;4;4;4;4;5;5;5;4;3;5;4;4;4;4;0;5;5;5;4;4;5;4;4;5;4;5;4;2;2;3;4;5;5;4;4;5;4;5;5;4;4;3;1;4;3;3;2;4;4;3;4;4;3;5;5;5;4;4;5;5;5;4;5;3;3;4;3;4;3;2;5;4;4;5;3;2;3;3;3;5;3;2;4;3;2 раза в неделю;4;3;4;4;1;1;5;4;1;1;0;1;0;1;4;4;5;Нет;;;;;;Мужской;26-35 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
58;2;4;4;5;5;4;4;4;1;4;4;4;3;3;2;4;3;5;4;4;2;3;4;1;4;4;3;5;4;4;3;5;4;3;4;4;4;4;3;0;1;3;4;5;3;4;5;5;3;2;1;4;5;1;3;4;4;3;3;4;5;3;1;5;4;4;4;4;2;4;3;5;5;4;4;2;2;4;5;5;0;5;5;2;2;4 раза в неделю;4;4;4;5;1;1;5;5;2;4;0;5;1;1;5;5;4;Нет;;;;;;Женский;18-25 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
59;3;4;4;3;2;1;4;5;5;3;1;2;1;3;3;3;3;2;3;3;3;3;4;4;4;4;4;5;2;3;3;3;4;3;4;4;3;5;4;3;3;5;4;5;5;4;3;3;1;2;5;4;2;3;4;4;3;4;4;3;2;2;1;3;3;4;1;3;1;4;5;3;2;3;4;3;3;3;3;4;3;3;4;3;3;Не работаю удаленно;4;3;2;2;4;3;4;3;3;1;4;4;5;5;4;4;2;Да;Чаты, Звонки, Отзывы;2;4;3;4;Женский;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
60;3;5;4;3;4;2;4;4;5;2;3;3;3;3;4;3;3;4;4;4;3;4;4;4;3;4;4;5;4;5;3;5;3;4;2;3;3;3;3;3;2;3;3;2;1;4;4;4;3;2;4;3;3;2;4;4;3;3;2;3;5;2;1;2;3;1;1;4;4;2;2;1;3;5;4;3;1;0;3;3;1;3;2;1;4;2 раза в неделю;4;3;3;2;1;1;4;3;1;2;3;3;2;2;5;5;5;Да;Чаты, Звонки, Отзывы, Встречи во время исследований;2;3;4;3;Мужской;Старше 55 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
61;4;4;4;4;3;5;5;5;4;2;3;3;3;3;3;4;3;4;4;4;5;4;5;3;5;5;5;4;4;4;4;5;5;4;4;5;4;5;4;4;5;2;2;4;2;4;4;4;5;5;5;5;5;4;4;4;4;4;3;4;4;3;1;4;3;3;2;2;4;3;5;4;4;3;4;5;4;3;3;3;2;4;3;1;2;4 раза в неделю;5;4;5;4;2;1;4;5;1;2;2;0;2;1;4;4;5;Нет;;;;;;Мужской;26-35 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
62;5;3;5;4;4;3;4;5;5;3;3;4;1;1;1;4;4;4;4;5;3;3;5;5;1;4;3;5;4;5;4;2;2;2;5;5;4;4;3;4;4;3;4;5;4;2;5;4;3;5;5;4;3;5;4;3;3;4;2;3;4;3;3;4;4;5;3;3;5;5;4;2;5;4;3;5;5;3;5;4;4;3;3;3;4;Не работаю удаленно;4;3;2;3;3;2;1;1;3;4;3;3;5;4;2;3;3;Да;Чаты, Звонки, Отзывы;3;3;3;2;Мужской;18-25 лет;Высшее или степень магистра;Владелец продукта / менеджер
63;4;3;5;5;4;4;4;3;4;3;3;1;4;3;5;4;4;3;3;4;4;2;3;2;4;4;5;4;4;4;4;4;5;5;4;4;5;3;4;4;4;3;2;3;3;2;3;3;1;1;1;1;1;2;3;5;4;3;4;4;4;2;0;5;4;4;3;2;5;3;5;2;4;5;4;2;3;2;4;3;3;4;2;4;5;2 раза в неделю;4;2;4;3;4;2;4;5;3;4;5;4;3;5;4;3;3;Да;Чаты, Звонки, Отзывы, Встречи во время исследований;3;4;3;1;Женский;18-25 лет;Высшее или степень магистра;Исследования
64;4;4;4;5;4;5;5;5;5;2;4;2;4;3;4;2;4;4;5;4;4;5;5;4;5;5;4;5;5;4;4;4;5;4;4;5;5;5;3;4;2;5;5;5;5;4;5;4;5;5;3;3;4;4;5;5;4;5;2;1;1;5;3;4;5;4;4;4;4;4;4;4;3;3;4;4;5;3;5;3;4;4;4;3;4;3 раза в неделю;4;4;4;4;0;0;5;4;1;0;0;0;0;0;5;4;5;Да;Чаты, Отзывы;3;3;5;4;Женский;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
65;4;3;4;4;4;4;5;3;4;3;2;2;4;2;5;5;4;4;2;5;4;3;4;3;3;5;5;4;5;5;3;4;4;4;4;4;4;3;3;4;3;3;2;3;3;2;2;3;2;2;2;2;2;2;4;4;5;3;5;3;5;2;1;4;4;4;2;3;5;3;4;2;3;4;4;3;4;1;4;3;2;4;1;4;4;2 раза в неделю;4;2;5;2;4;2;4;5;4;4;4;5;4;4;3;4;3;Да;Чаты, Звонки, Отзывы, Встречи во время исследований;4;5;2;2;Женский;18-25 лет;Высшее или степень магистра;Исследования
66;3;1;3;4;4;4;3;2;4;3;2;3;2;3;3;4;3;3;4;4;4;3;4;4;3;5;4;2;4;4;4;1;5;3;3;1;5;4;4;3;2;3;4;2;3;2;3;2;2;2;4;3;2;3;3;4;4;4;4;4;4;3;3;4;4;3;3;3;5;3;4;2;4;4;4;2;2;2;2;1;2;4;3;2;4;3 раза в неделю;5;4;2;4;2;2;5;4;3;2;2;4;3;3;3;2;2;Нет;;;;;;Мужской;36-45 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
67;3;4;4;4;3;2;5;5;5;2;1;2;1;0;1;4;2;4;2;1;1;2;3;3;2;4;2;2;1;2;1;4;3;4;3;3;3;1;4;4;2;1;1;3;4;3;1;2;4;3;3;3;2;4;3;1;2;3;1;2;4;1;2;4;1;0;1;2;0;2;1;1;2;2;4;3;2;2;1;0;3;3;3;3;1;1 раз в неделю;4;1;2;2;1;2;3;4;0;1;2;1;2;3;5;5;5;Нет;;;;;;Женский;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
68;4;3;5;5;4;4;4;3;5;4;3;2;3;3;3;3;2;5;4;3;2;4;3;5;3;3;4;5;4;5;3;4;4;4;5;4;3;3;5;4;4;1;0;0;1;5;4;4;3;3;3;0;0;1;3;2;3;2;2;4;4;5;5;5;2;3;3;3;5;4;1;1;0;3;3;2;2;2;5;4;0;2;1;0;3;Не работаю удаленно;5;5;4;4;1;1;4;5;1;0;1;1;1;3;4;4;4;Нет;;;;;;Мужской;46-55 лет;Высшее или степень магистра;Бизнес-анализ (в т.ч.методология)
69;5;4;4;4;3;3;4;3;5;2;2;2;4;3;4;5;4;4;2;4;5;2;3;2;4;4;4;4;5;5;4;4;5;4;3;4;5;3;4;4;4;3;3;4;4;3;3;2;1;2;1;2;1;1;3;4;4;3;4;4;4;1;0;4;4;4;2;3;5;3;4;3;4;4;3;2;3;1;4;3;3;4;2;4;4;2 раза в неделю;4;3;5;2;4;3;4;4;3;3;4;4;4;4;3;3;2;Да;Чаты, Звонки, Отзывы, Встречи во время исследований;3;5;3;1;Женский;18-25 лет;Высшее или степень магистра;Исследования
70;4;5;4;5;4;5;4;4;4;2;4;2;4;4;3;2;5;5;5;5;4;4;5;5;5;4;4;5;4;5;5;4;5;5;4;5;4;5;3;4;2;4;5;5;5;5;5;5;5;4;3;4;3;4;5;4;4;4;1;1;1;5;3;3;5;5;5;4;3;4;3;4;4;4;4;4;5;4;5;3;4;4;4;4;4;3 раза в неделю;4;4;4;5;1;1;4;5;1;1;0;1;1;1;5;4;5;Да;Чаты, Отзывы;3;3;5;4;Женский;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
71;5;2;5;4;3;5;4;5;4;3;4;3;4;3;3;0;4;3;5;0;0;5;5;4;5;0;4;1;3;2;2;2;3;2;3;2;4;4;4;4;4;4;4;5;2;2;4;3;4;1;3;2;2;3;3;3;3;3;3;3;5;3;2;3;3;3;3;3;3;2;3;3;3;3;4;4;4;3;3;5;3;3;3;3;3;5 раз в неделю;4;4;3;3;1;1;4;4;2;2;3;2;1;3;2;2;2;Да;Отзывы, Встречи во время исследований;4;3;3;4;Мужской;26-35 лет;Высшее или степень магистра;Бизнес-анализ (в т.ч.методология)
72;2;4;3;3;5;4;3;5;5;3;3;2;1;1;0;3;2;3;4;4;3;3;4;3;2;3;2;4;4;5;4;4;2;3;3;2;3;3;5;2;1;4;4;4;4;2;4;4;1;1;1;1;1;2;3;4;3;3;4;4;4;4;3;3;1;1;1;1;2;2;3;1;2;4;5;5;5;2;3;2;2;5;3;3;4;2 раза в неделю;1;4;4;5;2;0;5;4;0;0;1;0;0;0;2;3;1;Нет;;;;;;Мужской;18-25 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
73;4;4;5;5;4;5;5;5;5;4;4;5;4;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;3;3;3;3;4;5;4;3;4;3;4;4;4;3;4;4;4;5;5;5;4;3;4;3;2;4;4;4;4;5;5;5;5;4;4;5;5;4;4;2;5;5;3;5;5;2;3;Не работаю удаленно;4;2;3;2;4;1;5;5;2;5;5;5;4;5;5;5;5;Да;Чаты, Звонки;4;5;5;5;Женский;18-25 лет;Неоконченное высшее;Анализ данных (в т.ч. использование AI)
74;5;4;5;5;5;3;5;5;5;3;4;4;2;2;2;5;4;5;4;5;3;4;5;5;2;5;4;5;5;5;5;3;3;3;5;5;5;5;4;4;5;4;5;5;4;3;5;5;4;5;5;4;3;5;5;4;4;4;3;4;4;4;3;4;5;5;4;4;5;5;4;3;5;4;4;5;5;4;5;5;5;4;4;4;5;Не работаю удаленно;4;3;3;3;3;3;2;2;4;4;4;4;5;5;3;3;3;Да;Чаты, Звонки, Отзывы;3;3;3;3;Мужской;18-25 лет;Высшее или степень магистра;Владелец продукта / менеджер
75;3;5;4;4;3;5;4;5;5;3;4;3;4;4;3;5;3;5;4;5;4;3;4;3;5;5;5;4;4;4;4;4;4;4;4;5;4;5;5;4;5;2;3;4;2;3;4;4;4;5;5;4;4;5;3;3;3;4;3;4;3;3;0;3;3;3;2;3;4;3;4;3;4;4;4;5;4;3;4;3;1;4;3;2;3;4 раза в неделю;4;5;5;5;1;1;5;4;0;2;1;1;1;1;4;5;5;Нет;;;;;;Мужской;26-35 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
76;5;5;5;4;5;3;5;4;4;4;3;3;1;1;1;5;3;2;5;2;4;4;5;5;3;4;5;4;5;5;5;3;3;3;2;3;4;4;3;3;2;5;3;4;4;3;4;3;4;4;3;4;4;4;1;5;5;5;2;3;4;4;3;5;5;4;4;3;3;4;4;2;3;5;5;5;3;4;4;4;4;4;4;4;3;2 раза в неделю;5;5;5;5;2;1;5;5;1;1;1;1;1;1;5;5;5;Да;Отзывы, Встречи во время исследований;3;4;5;3;Женский;26-35 лет;Высшее или степень магистра;Исследования
77;5;4;5;5;4;5;4;4;5;5;4;5;4;3;4;3;4;2;4;5;4;4;5;4;4;4;4;5;5;4;4;4;5;5;4;1;5;5;4;4;4;4;4;5;4;3;4;5;5;4;2;4;5;4;3;4;5;4;4;5;4;4;3;5;3;3;5;4;4;1;3;4;4;5;5;5;5;2;4;4;5;4;4;4;4;5 раз в неделю;4;5;5;4;0;0;4;4;1;1;1;1;0;0;4;4;5;Да;Чаты, Встречи во время исследований;3;4;4;4;Мужской;18-25 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
78;4;2;2;3;4;5;3;4;3;2;2;3;3;3;4;3;3;3;4;3;3;4;5;3;2;3;4;3;4;4;4;3;3;3;3;2;3;3;4;3;4;2;3;2;3;2;3;2;3;3;1;2;1;1;4;3;4;4;4;3;4;3;3;4;1;3;2;3;4;3;4;2;2;4;4;3;3;2;2;3;3;2;2;3;3;5 раз в неделю;4;3;5;4;4;1;4;5;2;2;3;1;2;2;3;4;3;Нет;;;;;;Мужской;18-25 лет;Высшее или степень магистра;Бизнес-анализ (в т.ч.методология)
79;4;4;4;5;4;5;4;4;5;4;4;4;5;5;4;0;5;5;5;5;5;5;5;4;5;5;5;5;2;3;3;5;5;5;4;4;5;4;5;4;4;4;3;2;3;2;2;3;3;4;4;3;3;3;5;4;4;5;5;4;4;5;4;4;3;2;3;4;4;2;2;5;4;5;4;4;2;3;4;4;5;3;2;4;3;2 раза в неделю;4;3;5;4;0;0;4;5;0;0;0;1;1;0;4;4;5;Нет;;;;;;Мужской;26-35 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
80;3;3;5;3;4;5;3;3;5;2;3;2;3;3;4;4;2;3;3;5;5;3;4;4;3;2;4;5;4;5;3;3;4;5;4;4;3;4;4;5;4;4;4;4;4;2;1;2;1;1;2;1;1;2;3;5;3;4;4;3;4;2;1;4;4;2;4;3;3;2;4;3;3;4;4;4;4;3;4;3;3;4;1;4;3;Не работаю удаленно;3;3;5;1;4;3;4;3;2;4;4;4;4;3;4;3;4;Да;Чаты, Звонки, Отзывы, Встречи во время исследований;4;5;3;2;Женский;18-25 лет;Высшее или степень магистра;Исследования
81;4;4;4;3;3;2;5;5;5;3;2;2;2;3;3;4;4;3;3;3;3;3;4;4;4;4;5;5;3;4;3;3;4;4;4;5;4;5;4;4;4;5;5;5;5;4;4;4;2;2;5;4;3;3;5;4;4;4;4;4;3;2;1;4;4;4;2;4;2;5;5;3;3;3;4;3;3;4;4;4;4;4;4;4;4;Не работаю удаленно;4;3;2;2;4;4;4;4;3;2;5;5;5;5;4;4;3;Да;Чаты, Звонки, Отзывы;3;4;4;4;Женский;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
82;4;4;5;4;4;4;4;4;4;5;4;5;4;4;3;4;3;3;5;5;5;4;5;4;3;3;5;4;4;5;5;4;5;5;4;1;5;4;5;5;4;4;4;5;4;3;3;5;4;3;3;3;5;4;3;5;5;5;5;4;4;4;4;4;4;3;4;3;3;2;2;4;4;5;5;4;5;3;5;4;5;5;4;5;5;5 раз в неделю;5;4;5;5;0;1;4;5;0;1;0;0;0;1;5;5;4;Да;Чаты, Встречи во время исследований;3;4;5;5;Мужской;18-25 лет;Высшее или степень магистра;Разработка (в т.ч. тестирование и сопровождение)
83;4;4;4;3;3;2;5;5;4;3;2;2;1;2;3;3;3;2;3;3;3;2;3;3;4;4;5;5;2;3;2;3;4;4;3;4;3;5;3;3;4;4;4;4;4;3;3;4;2;2;4;4;2;2;5;3;4;3;3;4;3;1;1;3;4;3;1;3;2;5;4;3;2;3;3;3;3;4;3;4;4;3;4;4;4;Не работаю удаленно;4;3;2;2;4;3;4;3;3;1;4;5;5;5;4;3;2;Да;Чаты, Звонки, Отзывы;3;3;3;3;Женский;26-35 лет;Высшее или степень магистра;Анализ данных (в т.ч. использование AI)
